x	y	z
546.8379784	806.8473345	-290
554.8673894	758.0192545	-290
574.2446904	808.7695095	-290
579.5014464	865.9916925	-290
582.9263554	777.9417275	-290
594.9800304	751.3242455	-290
596.0513334	771.7504475	-290
599.7874664	806.9657545	-290
604.4240554	868.2664235	-290
625.2955914	754.7805195	-290
632.0045614	858.0721855	-290
632.4614014	844.4404085	-290
637.2458044	883.2228155	-290
646.1777454	866.5786635	-290
654.0274644	819.6334235	-290
672.0042984	871.6795735	-290
687.1503034	885.7061005	-290
513.6681534	566.1601705	-290
514.6186324	654.6695225	-290
518.1652114	510.1992275	-290
516.5136924	687.8699995	-290
526.1221374	653.1653735	-290
523.5016244	600.7404635	-290
531.6063804	676.0954035	-290
533.1900604	546.5532015	-290
537.8334164	524.2537045	-290
540.0010344	631.7026485	-290
543.9953604	578.0249015	-290
558.6079374	647.5891975	-290
569.1506244	558.1626425	-290
572.6834074	606.0565275	-290
582.8851114	627.8063955	-290
583.6281684	582.8502955	-290
591.6208924	616.3388745	-290
595.9264844	650.5317895	-290
598.9161774	676.9128515	-290
601.0627814	564.1826835	-290
617.2280864	533.0909855	-290
619.5633914	505.3100275	-290
635.7465004	518.2333425	-290
633.1286184	657.4073495	-290
638.4894744	509.7908935	-290
650.2119844	647.9553975	-290
652.2166384	563.9519025	-290
657.6726394	621.8447965	-290
662.0608434	689.6995645	-290
665.9633794	617.1719075	-290
671.3878814	687.3652745	-290
678.4779874	541.2331945	-290
682.3593844	591.8661095	-290
681.3121754	631.9450805	-290
684.9883154	548.5269095	-290
687.9360734	671.5434355	-290
540.0163274	681.4510545	-290
564.6902164	619.1958735	-290
571.8349704	580.0812405	-290
575.8766464	511.7986945	-290
625.7891814	552.2144945	-290
633.8226164	673.7768065	-290
642.9313604	611.6221655	-290
676.7639304	572.0043515	-290
512.6618344	577.8933135	-290
514.5314174	668.0760785	-290
542.2374364	613.1916875	-290
580.9437944	548.0256095	-290
603.5929454	592.1552145	-290
618.2195264	573.9657285	-290
682.4974114	677.2849595	-290
683.4297164	558.4763785	-290
669.7253034	525.7599265	-290
681.5788884	623.7993995	-290
508.0369724	601.4089625	-290
528.7285154	625.8322745	-290
542.6992594	600.5319645	-290
556.8570644	515.9841715	-290
578.7066444	532.0098905	-290
603.2180774	516.5703655	-290
610.4783814	619.4082095	-290
636.5548694	523.7378535	-290
638.5425254	595.5665325	-290
653.5876614	550.6872985	-290
656.9392804	609.1181185	-290
670.3957014	555.9376835	-290
685.6838554	652.0328425	-290
505.4278334	405.2723665	-290
512.9879084	335.2356405	-290
513.6841694	442.2838095	-290
518.4150264	386.2816335	-290
517.7958774	346.9885365	-290
523.5010504	412.6688815	-290
522.7173124	456.6336535	-290
527.8388424	484.1312985	-290
532.5251674	413.8065315	-290
534.9185404	428.6129465	-290
543.6814734	484.0878525	-290
548.2880794	459.0949035	-290
548.9910594	435.7878175	-290
551.3309454	355.9765985	-290
562.0357184	495.2713685	-290
567.2269634	412.0368255	-290
573.3418814	402.6815765	-290
577.2414324	311.2668455	-290
581.4209704	449.0780475	-290
591.5279754	364.3582015	-290
598.0322644	381.8772195	-290
602.2072104	372.4671495	-290
603.3789424	321.3475095	-290
610.3830794	482.3687885	-290
610.0747294	311.3504435	-290
613.6321564	333.7549745	-290
613.8700714	342.0461125	-290
613.6833524	352.9935435	-290
614.2977164	450.6546825	-290
618.9872454	422.9657865	-290
617.8695354	401.2593665	-290
621.1570834	461.7482505	-290
630.8739654	385.4949565	-290
638.8545534	394.5905595	-290
652.4433884	308.4686445	-290
652.3958894	414.3394955	-290
663.3819284	400.7353005	-290
664.4719374	465.2783595	-290
557.6050364	490.1815165	-290
572.3876604	442.0596925	-290
644.9014124	446.2612835	-290
645.0900654	338.9761295	-290
647.1823604	398.7880725	-290
658.3555224	357.2367165	-290
504.7073454	490.7526025	-290
565.9169284	331.2670415	-290
570.2356744	378.6918435	-290
582.6788854	460.4333845	-290
680.0081804	313.1659685	-290
683.6667064	307.0874995	-290
536.6049264	333.4062285	-290
541.4541434	386.5186805	-290
553.2449034	406.8359185	-290
593.5498094	485.7194535	-290
626.1078474	404.4384955	-290
628.9079184	453.1037145	-290
684.2554884	347.1001595	-290
509.5651544	155.8908445	-290
517.1913124	262.0341355	-290
518.0816154	140.8533495	-290
527.0202074	235.7377555	-290
524.9636464	145.1908805	-290
542.2774594	154.1009475	-290
540.9664134	211.4231955	-290
538.3976414	264.4709895	-290
543.4049734	175.2719655	-290
556.5730904	130.2790495	-290
561.9435154	177.6827865	-290
563.8188194	263.1723975	-290
575.2071324	214.5695445	-290
578.3276444	184.3405845	-290
578.9967864	261.4569985	-290
581.0839504	288.8316935	-290
592.0263684	169.0643765	-290
594.6923914	210.9926135	-290
597.7320714	109.3290575	-290
602.2503984	207.6486935	-290
614.9534604	280.6912085	-290
621.7038744	160.9174775	-290
623.4997074	231.7595235	-290
626.8731874	186.1117105	-290
628.4608994	207.0822165	-290
633.3874314	177.3254285	-290
638.2729714	259.0596145	-290
640.2486304	283.3953485	-290
645.5252364	146.9847045	-290
650.9512494	293.0926355	-290
653.1248644	286.6999805	-290
652.2736234	117.2866545	-290
653.1825244	184.6841545	-290
656.6622134	108.0744175	-290
657.8385174	195.6786235	-290
659.9931354	163.0517065	-290
659.2014524	220.9927255	-290
678.8938534	206.1065305	-290
678.1405894	181.2908325	-290
677.9783874	106.4051075	-290
676.1699634	119.5845175	-290
684.2650114	274.5262265	-290
687.8944844	217.1121695	-290
527.6931304	192.7200695	-290
538.5919384	236.3566355	-290
529.4723134	133.3270355	-290
539.1398444	197.9076755	-290
560.1807084	212.8201975	-290
599.4726254	189.2047705	-290
613.8121734	190.8602265	-290
634.1826014	127.0843745	-290
532.8419754	175.8639335	-290
595.8843064	286.8955945	-290
600.1326654	224.0881975	-290
634.0854214	155.8989405	-290
670.5342954	236.3952615	-290
689.5412744	132.4355495	-290
576.7470304	245.8332845	-290
514.5419104	136.1931215	-290
523.4317384	177.0808575	-290
540.6203284	136.0133795	-290
554.3800154	241.7304045	-290
560.1835194	278.7753525	-290
560.3283014	201.5808325	-290
573.7339104	223.9247645	-290
572.3987224	241.3423905	-290
576.7885044	277.1946145	-290
607.0911664	124.1061235	-290
642.5180414	135.7491715	-290
648.2294084	255.4638635	-290
661.3219544	142.5679735	-290
663.5587894	249.3883775	-290
673.3823914	142.7239815	-290
671.7010194	226.1233395	-290
506.5236084	-55.7434385000001	-290
508.7382934	-13.5689155	-290
515.2410214	36.1602385000001	-290
517.5594524	15.6584825	-290
538.1189574	-34.2721364999998	-290
548.7221794	-44.3714315000002	-290
550.5313544	84.8216634999999	-290
553.7379524	39.2773965000001	-290
554.8436814	62.2722134999999	-290
563.2252864	-16.2957824999999	-290
562.1452184	67.8203205	-290
568.0937914	36.2856674999998	-290
572.7044254	4.09916350000003	-290
576.2211514	58.6135055	-290
578.2148874	90.1083064999998	-290
594.0689464	7.53336949999994	-290
597.0381664	61.9826575000002	-290
607.3310914	92.5126525000001	-290
609.0913894	38.9766395000001	-290
612.4939614	-54.7049605000002	-290
615.3694054	-44.1957345000001	-290
617.0259244	7.51662249999981	-290
623.9556974	87.8728845000001	-290
625.0472004	-68.1745565000001	-290
632.5655984	14.7662825000002	-290
648.9166014	-63.8128425	-290
653.3329794	79.1888695000002	-290
657.1281414	-11.9093925000002	-290
659.1656144	-57.0804275	-290
660.9364414	10.0882415000001	-290
665.7035894	-79.9247194999998	-290
673.8779434	88.8987984999999	-290
673.1274174	-54.5132414999998	-290
677.3814324	36.6779784999999	-290
679.4897384	-25.3481925000001	-290
687.4150524	49.4830645000002	-290
688.6629554	-68.3843855	-290
692.8509784	-8.79521849999992	-290
525.6370164	70.7313865000001	-290
530.4396534	42.3509094999999	-290
534.8871364	-78.3499274999999	-290
550.4151044	9.15035549999993	-290
600.6717684	-16.4980725	-290
625.8105124	51.1530965000002	-290
669.8384074	-26.1978174999999	-290
516.3204474	-55.0329014999998	-290
523.8105364	-63.4760875000002	-290
529.0440104	-89.2449904999999	-290
553.3201274	23.1951975000002	-290
553.5670744	-83.4661074999999	-290
589.1182714	-91.6660394999999	-290
634.3872224	68.1501145000002	-290
651.2946304	38.3073574999999	-290
658.6376384	39.8142895000001	-290
659.9079384	57.9238365000001	-290
663.5364734	91.6169585000002	-290
687.6534854	16.0925725000002	-290
691.1400404	76.3396975000001	-290
533.0040594	-16.9981554999999	-290
640.1171344	86.7358585000002	-290
525.6264554	-55.9577555000001	-290
552.7203444	-72.1518594999998	-290
557.9985294	-39.6527114999999	-290
560.5904264	84.6688494999999	-290
590.9939544	-35.0799514999999	-290
595.8688694	41.6080305	-290
597.1542254	-62.6475224999999	-290
607.1408654	56.4892374999999	-290
623.8688814	4.25504850000016	-290
629.2841454	41.2032414999999	-290
641.3476234	-11.3523675000001	-290
657.5691584	-67.6239074999999	-290
684.9287354	-37.8454975	-290
514.9738324	-120.9303185	-290
515.9699324	-294.0063965	-290
523.0238354	-213.1683705	-290
524.4489344	-239.6376315	-290
525.6956734	-143.6870555	-290
529.8644744	-187.1917645	-290
543.6993714	-250.6135585	-290
542.8627874	-114.1626865	-290
544.3270654	-271.9130855	-290
547.1575864	-219.5776925	-290
549.1728244	-204.2432165	-290
551.7701104	-269.1381545	-290
565.2226434	-114.6439485	-290
568.6194504	-155.3529995	-290
568.4582554	-200.4731495	-290
574.1019694	-135.2984705	-290
577.9724594	-232.4969135	-290
577.8091244	-243.7531645	-290
579.5436774	-217.1438965	-290
580.4990444	-157.0577625	-290
585.0895434	-264.6979215	-290
605.1335284	-260.2015255	-290
610.3706364	-187.9381805	-290
613.0478854	-197.8621065	-290
614.6478134	-266.2870225	-290
622.9072734	-108.9276745	-290
632.6652274	-220.5166465	-290
631.9864414	-180.2467155	-290
633.2884114	-131.4647915	-290
630.5899414	-119.1228565	-290
646.7768924	-244.6054995	-290
650.5300254	-153.8718745	-290
652.2207904	-185.6145495	-290
664.4078284	-192.8789025	-290
684.1329884	-278.2566005	-290
535.7587044	-136.6460875	-290
543.0520104	-163.8170845	-290
552.9153234	-114.9417635	-290
557.8170714	-184.3879105	-290
560.5550054	-165.4516785	-290
594.3990924	-276.8666415	-290
609.3568004	-230.2551115	-290
640.4910374	-227.0430755	-290
677.8765644	-182.0927535	-290
681.8695884	-108.1205525	-290
587.0634194	-159.2590915	-290
585.4533334	-209.5824165	-290
592.7200694	-175.9995865	-290
607.7100944	-218.3900305	-290
609.5038054	-139.9517715	-290
624.3923424	-146.0178155	-290
630.3204734	-252.2089535	-290
646.5529364	-214.8375455	-290
671.0451904	-148.7001845	-290
677.2849794	-139.6006775	-290
686.4213884	-174.2428825	-290
595.5921764	-126.7068445	-290
613.1793814	-235.7189805	-290
649.3360394	-284.2635375	-290
527.5454394	-223.3719655	-290
543.1979784	-238.1200355	-290
547.4916624	-179.4006835	-290
558.1973564	-137.2720505	-290
557.4857224	-293.0388135	-290
593.6829134	-198.9187705	-290
609.3555634	-291.2672155	-290
616.9428694	-290.2480015	-290
643.3727064	-109.9354235	-290
664.2497744	-119.0733425	-290
669.9525184	-168.6077705	-290
672.3200064	-281.9529815	-290
677.7680664	-245.3786345	-290
508.2106644	-380.8202775	-290
519.0219374	-468.2616755	-290
521.4722854	-415.3761765	-290
559.5512814	-368.5053335	-290
559.8122514	-402.8732945	-290
563.5261524	-317.8163045	-290
570.9051524	-449.5514295	-290
582.7628064	-454.1248395	-290
581.2604064	-323.2307625	-290
581.8178914	-438.7226675	-290
580.4533294	-346.0677295	-290
581.5727814	-411.3480645	-290
584.8063364	-385.6630395	-290
604.5433904	-465.3349555	-290
606.4191364	-369.9429975	-290
614.0893434	-337.7296965	-290
610.8170734	-472.7693085	-290
619.4786244	-449.9585955	-290
624.5494924	-395.4001905	-290
625.1276984	-409.9554575	-290
626.7999004	-346.8712275	-290
623.6463614	-309.8053105	-290
631.9163894	-496.3570825	-290
636.4498924	-333.5910185	-290
646.0947374	-410.1660365	-290
651.4207074	-372.5639945	-290
659.9300564	-397.8272165	-290
659.6002224	-484.1158835	-290
667.9136624	-344.6581325	-290
665.3884354	-459.8956645	-290
674.0764644	-428.9819385	-290
676.8299744	-325.9865075	-290
685.7283804	-468.4675285	-290
524.3599654	-355.5556185	-290
530.4168334	-434.9547345	-290
540.0318694	-424.2917305	-290
544.5237114	-469.3129545	-290
596.4153854	-412.2045615	-290
607.6379494	-415.9975325	-290
638.5991414	-444.9471805	-290
684.1331654	-368.8798865	-290
687.4692704	-452.8045635	-290
510.4438224	-448.8672405	-290
528.3873034	-377.3241305	-290
540.7264424	-403.7032465	-290
541.2653224	-322.3100635	-290
636.6389954	-466.6503125	-290
644.2919024	-438.6740555	-290
653.2498924	-355.9738575	-290
690.5723014	-427.0792785	-290
552.8635654	-372.0642875	-290
565.8604144	-475.5105525	-290
646.7328514	-314.3784695	-290
513.7342744	-438.4941985	-290
523.6106234	-343.2209705	-290
538.2746294	-442.9055775	-290
579.0271694	-330.7748095	-290
588.3462624	-359.4447635	-290
644.8763394	-343.8779625	-290
661.5084194	-370.0422345	-290
662.9967074	-420.7729185	-290
666.1051304	-430.4653445	-290
687.1908734	-461.0199185	-290
660.2962064	-313.1657105	-290
669.6128824	-315.9536525	-290
510.0333484	-634.2540195	-290
516.4178504	-620.0731365	-290
527.3767764	-676.0738025	-290
527.6933254	-569.2023495	-290
526.4937254	-510.9909915	-290
527.3093004	-654.4815755	-290
542.4392354	-625.6348285	-290
543.2638584	-522.9211215	-290
547.6985404	-662.2991555	-290
550.3122654	-518.2057835	-290
547.7580404	-593.0025355	-290
558.3599824	-684.5121635	-290
557.7608924	-536.6423375	-290
567.3875874	-625.7928795	-290
577.3937894	-672.2299835	-290
584.6130034	-590.0648805	-290
585.3686264	-634.2032625	-290
583.6582784	-597.8443245	-290
592.2854494	-573.2632415	-290
600.3882994	-602.7281765	-290
609.1684634	-570.9791915	-290
617.0825374	-542.3248245	-290
625.0439674	-590.5031515	-290
635.8099024	-528.6311885	-290
633.0987744	-580.2364665	-290
653.8591144	-555.6086895	-290
663.7165214	-516.5906035	-290
678.7134224	-647.8892975	-290
682.1632994	-569.9034255	-290
510.4373504	-557.7070015	-290
544.7775504	-603.9795385	-290
568.1546464	-675.7824255	-290
574.5378084	-533.9931675	-290
602.8872884	-589.8858085	-290
518.6701084	-606.5926065	-290
522.5247364	-582.7254625	-290
569.8944854	-620.3945945	-290
610.5252154	-520.8766615	-290
614.9049314	-554.7398275	-290
617.3901894	-636.5039405	-290
621.8322134	-691.1230665	-290
624.3339944	-664.8429445	-290
643.2944514	-667.0236545	-290
645.0815674	-675.3894295	-290
526.3240294	-544.4519285	-290
592.9269694	-546.7110795	-290
597.0929014	-619.4326795	-290
601.3621424	-672.6800365	-290
650.1178704	-575.9194795	-290
658.1204754	-590.4956435	-290
675.3523134	-537.5802245	-290
519.9368594	-677.5154795	-290
536.0728224	-542.8922285	-290
557.9175854	-651.4956965	-290
577.6647394	-688.4949065	-290
583.4001554	-663.4546835	-290
599.7977094	-662.5123305	-290
605.5862114	-632.8942115	-290
607.9595114	-641.7617505	-290
611.5676374	-595.6575635	-290
639.1904284	-687.7981115	-290
641.9311014	-648.9288575	-290
642.6977264	-639.6887635	-290
649.1380044	-531.8328905	-290
664.4218464	-562.9880135	-290
663.9704004	-674.9232905	-290
670.2577334	-624.8418145	-290
674.2683494	-598.2390155	-290
678.6555134	-627.0810645	-290
518.0312714	-865.7841665	-290
519.0901614	-781.7949125	-290
524.8971104	-754.5867625	-290
526.2751274	-732.6235815	-290
536.2582134	-782.3213225	-290
531.4318534	-865.2612525	-290
545.9573804	-708.7193035	-290
546.7124154	-757.0416515	-290
551.5294164	-740.5032075	-290
556.7932614	-780.5638205	-290
562.5601174	-838.9772305	-290
567.6978584	-768.3220075	-290
568.6609684	-871.3139065	-290
569.9066354	-794.2865645	-290
571.5226024	-744.3149205	-290
577.4608464	-844.1821315	-290
587.9023104	-727.8353975	-290
586.7588374	-812.2173155	-290
585.7719654	-868.7965225	-290
593.3530834	-707.8379535	-290
603.9806704	-830.6543005	-290
605.5651574	-758.6863235	-290
607.9252894	-870.4515415	-290
606.2370474	-727.8273485	-290
612.0589924	-711.1607445	-290
610.1927524	-856.8126965	-290
629.8609844	-759.3599985	-290
633.6876064	-725.1038205	-290
643.7798114	-890.5735775	-290
647.0356714	-800.9446645	-290
648.9619074	-755.9820105	-290
658.0924024	-852.2356965	-290
674.1317464	-872.5397395	-290
675.5247724	-824.8704365	-290
678.2975754	-734.2838715	-290
689.1631704	-826.4304585	-290
514.0023054	-747.5560955	-290
568.0058024	-830.5105975	-290
624.1663524	-819.5756335	-290
657.2954834	-838.2989135	-290
663.8039754	-714.9319165	-290
669.1504054	-762.9874635	-290
673.3827374	-756.9095625	-290
686.6555604	-735.5654985	-290
551.6975614	-859.2853375	-290
553.4737864	-874.3224345	-290
561.4382314	-812.6100765	-290
637.1351284	-856.8412045	-290
638.5326244	-740.0719865	-290
647.7726274	-733.4281145	-290
689.2901294	-727.2181615	-290
559.0097884	-764.5473265	-290
586.2325134	-800.1481105	-290
621.7085294	-804.0134875	-290
625.4832774	-781.5233275	-290
643.2835974	-825.3793675	-290
655.7239294	-778.4445395	-290
665.9011374	-834.4213605	-290
667.3889164	-857.1044055	-290
668.4020704	-738.9547995	-290
687.3757994	-853.7285935	-290
708.9655294	-780.4620065	-290
712.6722254	-724.6285145	-290
716.8915134	-814.9917205	-290
727.9772064	-805.6385435	-290
733.8143164	-785.1604575	-290
735.9246734	-818.3372995	-290
736.7000114	-717.4246905	-290
741.4766494	-877.9445025	-290
750.6782784	-862.9883205	-290
755.4935534	-762.8259205	-290
768.0389704	-741.8193805	-290
773.8035984	-885.3506015	-290
783.5398754	-829.9942475	-290
786.6241624	-742.8435545	-290
791.3945904	-784.7366715	-290
790.7859934	-886.6828425	-290
790.1356294	-717.9324915	-290
799.1271614	-866.6905885	-290
820.3441014	-764.2494395	-290
820.2118514	-858.5615815	-290
821.8937324	-872.4831955	-290
825.4487014	-838.6314455	-290
824.6936404	-827.2569705	-290
832.3248114	-714.6032275	-290
836.4568884	-801.6060545	-290
841.3059424	-707.8321415	-290
842.3660144	-761.7757495	-290
843.5977344	-833.3933855	-290
848.2334804	-854.3076995	-290
850.2755144	-860.7260405	-290
854.1118704	-849.1970115	-290
857.1201854	-774.1236215	-290
855.9921164	-885.5770375	-290
876.0343734	-857.1114885	-290
889.0857544	-762.6234445	-290
890.4713034	-772.8348175	-290
726.3898574	-709.3356065	-290
763.3963934	-816.7330405	-290
793.9507334	-804.8408005	-290
798.2809634	-751.2205235	-290
802.2934104	-842.2029545	-290
805.8633474	-777.7872935	-290
821.4944794	-883.0483695	-290
873.2609714	-828.9990715	-290
876.6133894	-766.0346875	-290
754.5801254	-709.7523785	-290
802.2186644	-801.4321375	-290
868.6499184	-799.4744045	-290
883.6323664	-849.6947985	-290
708.1761514	-813.5656885	-290
752.6412004	-731.9795135	-290
829.9513824	-778.2556975	-290
837.6106284	-780.6259995	-290
712.5489254	-844.8328635	-290
732.2080384	-834.4131855	-290
734.9763574	-728.0079835	-290
